order_id,order_date,category,region,sales,quantity,discount,lead_time,cost,profit,current_stock,safety_stock,restock_needed,inventory_turnover_proxy,risk_score
ORD-1615,2023-06-14,Technology,Central,4489.06,13,0.2,3,2669.598932532821,921.6490674671792,76,5,No,58.3,-20.700000000000003
ORD-1616,2023-12-05,Electronics,North,2958.01,11,0.2,9,1914.7374104516791,451.670589548321,67,14,No,43.5,-13.799999999999997
ORD-1617,2023-05-16,Office Supplies,West,2388.14,6,0.0,1,1423.8570091784666,964.2829908215332,51,2,No,45.93,-14.6
ORD-1618,2023-12-31,Electronics,North,1767.82,8,0.2,10,985.8732180278788,428.3827819721212,30,15,No,57.03,-2.0
ORD-1619,2023-11-17,Technology,Central,4708.2,8,0.0,3,2791.213359305685,1916.9866406943147,61,5,No,75.94,-16.200000000000003
ORD-1620,2023-12-08,Furniture,West,505.31,11,0.1,1,400.443663428122,54.33533657187797,41,2,No,12.03,-11.6
ORD-1621,2023-05-25,Furniture,East,4661.35,9,0.3,2,2905.578057892681,357.3669421073189,11,3,No,388.45,-1.9
ORD-1622,2023-11-23,Office Supplies,East,4150.9,8,0.2,8,2629.23747963838,691.48252036162,44,12,No,92.24,-7.6
ORD-1623,2023-08-05,Electronics,North,736.66,13,0.3,7,495.745289689222,19.916710310778,96,11,No,7.59,-23.9
ORD-1624,2023-10-28,Electronics,North,2868.42,11,0.3,2,2280.4002980804207,-272.5062980804206,43,3,No,65.19,-11.5
ORD-1625,2023-05-12,Office Supplies,Central,4346.09,2,0.2,2,2488.051267451412,988.8207325485884,66,3,No,64.87,-18.400000000000002
ORD-1626,2023-10-19,Furniture,Central,2901.86,14,0.2,9,2044.0255915808948,277.46240841910526,96,14,No,29.92,-22.499999999999996
ORD-1627,2023-03-11,Technology,South,4545.28,14,0.1,6,3248.9452723583986,841.8067276416011,82,9,No,54.76,-20.4
ORD-1628,2023-09-09,Office Supplies,Central,4720.62,12,0.0,5,3220.394336520505,1500.2256634794949,57,8,No,81.39,-13.599999999999998
ORD-1629,2023-10-02,Technology,South,2169.68,10,0.0,10,1142.49599558285,1027.1840044171497,8,15,Yes,241.08,4.6
ORD-1630,2023-12-30,Furniture,West,1948.84,12,0.3,6,1370.154729807144,-5.966729807144134,86,9,No,22.4,-21.6
ORD-1631,2023-07-01,Electronics,North,4687.97,11,0.2,9,2434.1272247488782,1316.248775251122,29,14,No,156.27,-2.3999999999999995
ORD-1632,2023-06-16,Furniture,West,3408.19,1,0.1,11,2313.6252250308394,753.7457749691607,11,17,Yes,284.02,4.3999999999999995
ORD-1633,2023-04-01,Office Supplies,Central,668.51,10,0.1,7,482.5802238353522,119.07877616464782,32,11,No,20.26,-4.7
ORD-1634,2023-07-21,Electronics,West,307.23,2,0.1,10,173.0598838485502,103.4471161514498,73,15,No,4.15,-14.899999999999999
ORD-1635,2023-12-12,Office Supplies,West,2866.68,2,0.1,10,2157.138292974816,422.87370702518376,71,15,No,39.82,-14.3
ORD-1636,2023-01-19,Office Supplies,West,4657.84,12,0.1,9,2371.334950869155,1820.721049130845,99,14,No,46.58,-23.4
ORD-1637,2023-02-08,Furniture,Central,4236.82,3,0.0,4,3190.9349651014354,1045.8850348985643,24,6,No,169.47,-4.3999999999999995
ORD-1638,2023-05-06,Office Supplies,West,3411.65,10,0.0,2,2176.969481687617,1234.680518312383,87,3,No,38.77,-24.7
ORD-1639,2023-06-22,Furniture,South,781.67,7,0.0,8,441.8595895019105,339.8104104980894,15,12,No,48.85,1.0999999999999996
ORD-1640,2023-05-21,Electronics,Central,1345.73,2,0.2,4,726.8737789188198,349.71022108118024,71,6,No,18.69,-18.5
ORD-1641,2023-08-30,Furniture,West,4390.01,14,0.3,9,3450.513399627488,-377.5063996274873,91,14,No,47.72,-21.0
ORD-1642,2023-08-08,Electronics,Central,995.76,1,0.1,4,519.5872456469438,376.5967543530562,11,6,No,82.98,-0.5
ORD-1643,2023-05-06,Furniture,East,1464.35,14,0.2,8,819.6377348449519,351.84226515504804,27,12,No,52.3,-2.5
ORD-1644,2023-02-27,Technology,South,735.04,6,0.1,9,444.2190014771558,217.31699852284413,65,14,No,11.14,-13.2
ORD-1645,2023-05-28,Technology,West,3412.93,9,0.0,9,2341.5104369194632,1071.4195630805366,75,14,No,44.91,-16.2
ORD-1646,2023-11-13,Office Supplies,East,4725.51,3,0.2,10,3135.0938929449167,645.3141070550835,38,15,No,121.17,-4.4
ORD-1647,2023-12-27,Furniture,East,1417.94,6,0.0,4,762.416480089335,655.5235199106651,23,6,No,59.08,-4.1
ORD-1648,2023-01-01,Furniture,Central,2429.49,3,0.1,1,1425.9123717636464,760.6286282363534,62,2,No,38.56,-17.9
ORD-1649,2023-12-14,Electronics,East,3208.26,14,0.1,3,1833.9233271313344,1053.510672868666,13,5,No,229.16,-1.8000000000000003
ORD-1650,2023-07-09,Office Supplies,South,4997.38,13,0.3,9,2818.8364370518825,679.3295629481177,52,14,No,94.29,-9.3
ORD-1651,2023-07-10,Furniture,South,613.56,1,0.1,4,382.45851572719823,169.74548427280172,86,6,No,7.05,-23.0
ORD-1652,2023-11-08,Office Supplies,North,2543.0,14,0.0,5,1808.605595182175,734.394404817825,45,8,No,55.28,-10.0
ORD-1653,2023-04-27,Technology,South,1987.09,13,0.1,7,1123.174564123864,665.2064358761359,52,11,No,37.49,-10.7
ORD-1654,2023-05-14,Furniture,East,4342.52,12,0.3,5,2648.9531106063378,390.8108893936626,49,8,No,86.85,-11.2
ORD-1655,2023-02-27,Furniture,South,2432.24,5,0.3,4,1501.3615006780444,201.20649932195545,29,6,No,81.07,-5.8999999999999995
ORD-1656,2023-02-13,Office Supplies,Central,643.79,10,0.0,2,510.4848847255668,133.30511527443315,82,3,No,7.76,-23.2
ORD-1657,2023-06-22,Furniture,North,3208.68,14,0.2,2,2523.305653797219,43.63834620278101,29,3,No,106.96,-7.299999999999999
ORD-1658,2023-06-09,Office Supplies,East,3876.83,13,0.1,4,2869.01421548222,620.1327845177802,23,6,No,161.53,-4.1
ORD-1659,2023-06-22,Furniture,North,114.12,11,0.3,10,65.33343481316562,14.550565186834383,43,15,No,2.59,-5.9
ORD-1660,2023-11-13,Electronics,East,4308.89,4,0.1,10,2242.3945906949366,1635.6064093050636,83,15,No,51.3,-17.9
ORD-1661,2023-10-30,Office Supplies,Central,1011.51,7,0.1,9,601.9205113037367,308.4384886962633,84,14,No,11.9,-18.9
ORD-1662,2023-05-29,Furniture,North,2805.14,6,0.2,8,1627.088818719645,617.023181280355,31,12,No,87.66,-3.6999999999999993
ORD-1663,2023-03-21,Technology,West,2137.41,10,0.3,3,1393.1162593472711,103.07074065272876,78,5,No,27.06,-21.299999999999997
ORD-1664,2023-08-01,Furniture,East,3626.3,7,0.1,9,2659.2324160836515,604.4375839163486,67,14,No,53.33,-13.799999999999997
ORD-1665,2023-07-22,Technology,West,1918.69,5,0.3,5,1453.401691879243,-110.3186918792428,72,8,No,26.28,-18.099999999999998
ORD-1666,2023-09-09,Technology,North,4361.84,4,0.0,11,3286.468588692092,1075.371411307908,23,17,No,181.74,0.7999999999999998
ORD-1667,2023-08-17,Electronics,West,3679.43,7,0.0,3,2236.735315069297,1442.6946849307024,32,5,No,111.5,-7.5
ORD-1668,2023-06-13,Office Supplies,West,3273.79,7,0.1,5,2311.853276383445,634.5577236165549,89,8,No,36.38,-23.2
ORD-1669,2023-08-15,Furniture,North,4001.58,6,0.3,10,2376.3393204386903,424.7666795613097,82,15,No,48.21,-17.599999999999998
ORD-1670,2023-05-27,Electronics,Central,3794.71,8,0.1,4,1966.690662190994,1448.548337809006,37,6,No,99.86,-8.3
ORD-1671,2023-01-20,Furniture,West,276.1,4,0.3,8,196.16065094989173,-2.8906509498917075,14,12,No,18.41,1.3999999999999995
ORD-1672,2023-02-16,Technology,West,2034.2,10,0.3,5,1023.0973622312388,400.8426377687614,87,8,No,23.12,-22.599999999999998
ORD-1673,2023-08-21,Office Supplies,Central,4660.96,5,0.2,10,2902.6351018521555,826.1328981478446,34,15,No,133.17,-3.1999999999999993
ORD-1674,2023-11-01,Furniture,West,716.05,4,0.2,8,428.7806077351254,144.05939226487456,26,12,No,26.52,-2.2
ORD-1675,2023-01-14,Furniture,West,3711.77,12,0.2,9,2627.9823838444368,341.4336161555632,7,14,Yes,463.97,4.199999999999999
ORD-1676,2023-05-23,Technology,West,4875.5,1,0.1,4,3558.4989407329685,829.4510592670315,86,6,No,56.04,-23.0
ORD-1677,2023-01-01,Furniture,South,355.77,12,0.2,7,210.34132459185108,74.27467540814891,79,11,No,4.45,-18.8
ORD-1678,2023-02-23,Furniture,Central,3442.75,8,0.2,2,2559.643671194006,194.556328805994,52,3,No,64.96,-14.2
ORD-1679,2023-09-16,Technology,West,2393.96,1,0.0,6,1408.0674903935171,985.8925096064828,6,9,Yes,341.99,2.3999999999999995
ORD-1680,2023-05-24,Electronics,Central,2937.96,5,0.3,8,1862.3666977758355,194.2053022241647,80,12,No,36.27,-18.4
ORD-1681,2023-01-12,Technology,East,518.17,6,0.3,7,372.1007570428741,-9.381757042874112,58,11,No,8.78,-12.5
ORD-1682,2023-11-26,Electronics,East,310.73,6,0.2,7,219.9583308481056,28.62566915189442,10,11,Yes,28.25,1.8999999999999995
ORD-1683,2023-08-12,Office Supplies,West,3367.65,13,0.3,8,2681.358430734654,-324.003430734654,44,12,No,74.84,-7.6
ORD-1684,2023-09-29,Electronics,Central,4134.22,5,0.0,7,2346.369562860197,1787.850437139803,97,11,No,42.19,-24.2
ORD-1685,2023-12-24,Electronics,Central,3931.88,3,0.0,5,2747.1863673664043,1184.6936326335958,98,8,No,39.72,-25.9
ORD-1686,2023-06-05,Office Supplies,Central,2764.65,5,0.2,7,1887.9921263143883,323.7278736856115,6,11,Yes,394.95,3.0999999999999996
ORD-1687,2023-01-08,Electronics,South,589.35,12,0.0,10,456.4689822461098,132.8810177538902,77,15,No,7.56,-16.099999999999998
ORD-1688,2023-05-02,Technology,East,3471.42,8,0.3,3,1898.5495997246555,531.4444002753446,6,5,No,495.92,0.2999999999999998
ORD-1689,2023-12-14,Electronics,Central,1285.26,14,0.1,5,932.5068323195223,224.22716768047752,97,8,No,13.11,-25.599999999999998
ORD-1690,2023-06-13,Office Supplies,Central,4564.24,2,0.3,7,3060.234304735569,134.7336952644309,78,11,No,57.78,-18.5
ORD-1691,2023-03-31,Technology,South,4207.5,6,0.1,9,2450.446994139784,1336.303005860217,59,14,No,70.12,-11.399999999999999
ORD-1692,2023-05-16,Office Supplies,South,3575.98,9,0.2,2,2296.9609292876034,563.8230707123965,76,3,No,46.44,-21.400000000000002
ORD-1693,2023-07-05,Office Supplies,Central,4749.35,8,0.1,4,2850.2415643880336,1424.1734356119669,64,6,No,73.07,-16.4
ORD-1694,2023-11-12,Furniture,North,253.97,14,0.0,7,171.12346747185563,82.84653252814437,10,11,Yes,23.09,1.8999999999999995
ORD-1695,2023-06-27,Furniture,Central,3707.38,11,0.3,1,2842.448925356623,-247.28292535662283,23,2,No,154.47,-6.199999999999999
ORD-1696,2023-01-28,Office Supplies,Central,1718.19,8,0.1,2,1152.5472393501605,393.8237606498396,31,3,No,53.69,-7.899999999999999
ORD-1697,2023-08-08,Office Supplies,South,4539.72,8,0.3,9,3130.2128690776685,47.591130922331786,5,14,Yes,756.62,4.8
ORD-1698,2023-12-23,Office Supplies,South,1406.71,13,0.2,10,922.27333520442,203.0946647955801,37,15,No,37.02,-4.1
ORD-1699,2023-02-10,Furniture,Central,3651.8,7,0.2,7,1881.953858931277,1039.486141068723,44,11,No,81.15,-8.3
ORD-1700,2023-08-16,Furniture,Central,4400.47,8,0.0,10,2507.641128132964,1892.828871867036,36,15,No,118.93,-3.799999999999999
ORD-1701,2023-07-11,Electronics,Central,304.12,13,0.2,7,196.94826978646552,46.34773021353448,73,11,No,4.11,-17.0
ORD-1702,2023-05-25,Electronics,South,2048.47,6,0.1,6,1214.8873015077545,628.7356984922453,21,9,No,93.11,-2.1000000000000005
ORD-1703,2023-07-20,Office Supplies,Central,3835.31,2,0.2,3,2126.7909232388456,941.4570767611544,12,5,No,295.02,-1.5
ORD-1704,2023-07-31,Technology,Central,2329.1,2,0.0,10,1516.8027406336705,812.2972593663294,61,15,No,37.57,-11.3
ORD-1705,2023-08-08,Technology,West,1409.54,8,0.3,3,841.2739948769448,145.4040051230552,46,5,No,29.99,-11.7
ORD-1706,2023-08-28,Furniture,North,1177.05,11,0.3,2,679.6666804191804,144.26831958081965,13,3,No,84.08,-2.5
ORD-1707,2023-02-15,Furniture,East,744.44,1,0.2,11,475.8427912477952,119.70920875220489,91,17,No,8.09,-19.6
ORD-1708,2023-02-04,Furniture,North,4299.93,6,0.1,6,2321.898893956584,1548.0381060434163,39,9,No,107.5,-7.5
ORD-1709,2023-09-10,Office Supplies,West,2919.24,13,0.0,4,2272.113736146916,647.1262638530839,75,6,No,38.41,-19.7
ORD-1710,2023-03-23,Technology,East,474.29,6,0.1,5,360.6077284066348,66.25327159336521,83,8,No,5.65,-21.4
ORD-1711,2023-09-13,Electronics,Central,1974.64,11,0.0,3,1406.508774028007,568.1312259719928,57,5,No,34.05,-14.999999999999998
ORD-1712,2023-07-16,Office Supplies,West,1901.89,4,0.2,6,1011.5471049656628,509.96489503433736,58,9,No,32.24,-13.2
ORD-1713,2023-10-30,Electronics,Central,990.52,12,0.0,11,725.8165814291962,264.7034185708038,88,17,No,11.13,-18.7
ORD-1714,2023-01-10,Electronics,South,2233.99,11,0.0,3,1658.48557742668,575.5044225733197,29,5,No,74.47,-6.6
ORD-1715,2023-11-08,Office Supplies,West,1727.29,13,0.2,8,1261.4906439595395,120.34135604046044,71,12,No,23.99,-15.700000000000001
ORD-1716,2023-10-13,Electronics,South,1774.84,11,0.1,9,948.1013645284144,649.2546354715856,66,14,No,26.49,-13.5
ORD-1717,2023-08-30,Technology,West,3721.23,13,0.2,4,2579.453882123784,397.5301178762161,59,6,No,62.02,-14.899999999999999
ORD-1718,2023-09-08,Electronics,West,1193.99,10,0.0,9,895.8476388630473,298.1423611369527,50,14,No,23.41,-8.7
ORD-1719,2023-12-31,Technology,South,3245.11,3,0.2,7,2184.627588749587,411.4604112504129,28,11,No,111.9,-3.500000000000001
ORD-1720,2023-01-05,Technology,East,2896.18,13,0.0,3,2009.7236335964265,886.4563664035736,50,5,No,56.79,-12.9
ORD-1721,2023-04-29,Technology,North,2883.65,11,0.2,7,1838.3529542343003,468.5670457656997,26,11,No,106.8,-2.9000000000000004
ORD-1722,2023-10-16,Furniture,Central,3348.74,3,0.3,1,2205.521005116557,138.59699488344313,15,2,No,209.3,-3.8
ORD-1723,2023-03-06,Electronics,West,2787.07,13,0.3,3,1422.278213181903,528.6707868180971,52,5,No,52.59,-13.5
ORD-1724,2023-05-26,Office Supplies,Central,4408.35,13,0.2,6,3049.2067913747787,477.4732086252216,12,9,No,339.1,0.5999999999999996
ORD-1725,2023-08-12,Office Supplies,South,3410.34,1,0.1,4,1788.4988064033707,1280.8071935966293,43,6,No,77.51,-10.100000000000001
ORD-1726,2023-08-27,Electronics,Central,2780.12,3,0.0,7,1752.8778322051426,1027.242167794857,39,11,No,69.5,-6.8
ORD-1727,2023-06-26,Furniture,South,4165.84,4,0.3,3,2448.6662936200382,467.421706379962,53,5,No,77.15,-13.799999999999999
ORD-1728,2023-09-24,Furniture,Central,3070.12,11,0.1,1,2037.4187775511955,725.6892224488045,50,2,No,60.2,-14.3
ORD-1729,2023-12-07,Technology,North,1526.61,11,0.0,9,824.407413591925,702.2025864080749,42,14,No,35.5,-6.3
ORD-1730,2023-10-09,Electronics,North,1114.77,5,0.3,6,788.6919945653387,-8.352994565338747,12,9,No,85.75,0.5999999999999996
ORD-1731,2023-03-04,Electronics,North,846.41,3,0.3,8,625.076714491488,-32.589714491488024,58,12,No,14.35,-11.799999999999999
ORD-1732,2023-08-05,Office Supplies,North,4507.33,6,0.2,3,2474.5527235882464,1131.3112764117536,41,5,No,107.32,-10.2
ORD-1733,2023-12-08,Electronics,North,3579.66,11,0.0,8,1901.851615881012,1677.8083841189882,95,12,No,37.29,-22.9
ORD-1734,2023-11-11,Furniture,North,4693.15,14,0.1,2,2551.452796413048,1672.3822035869516,96,3,No,48.38,-27.4
ORD-1735,2023-10-10,Electronics,South,3056.13,12,0.1,4,2332.249756723461,418.2672432765392,44,6,No,67.91,-10.399999999999999
ORD-1736,2023-06-26,Office Supplies,West,2419.66,5,0.1,3,1593.2415287304154,584.4524712695844,38,5,No,62.04,-9.3
ORD-1737,2023-04-08,Technology,Central,392.61,3,0.0,10,251.3404018927517,141.2695981072483,83,15,No,4.67,-17.9
ORD-1738,2023-04-15,Office Supplies,North,3391.05,6,0.1,1,1804.084534250112,1247.8604657498886,21,2,No,154.14,-5.6
ORD-1739,2023-04-09,Office Supplies,South,2952.82,6,0.1,7,2051.816590361628,605.7214096383724,37,11,No,77.71,-6.2
ORD-1740,2023-11-07,Technology,South,4952.02,14,0.1,11,3765.5154017168975,691.302598283103,51,17,No,95.23,-7.6
ORD-1741,2023-01-06,Office Supplies,South,1271.88,8,0.2,10,951.945913042534,65.55808695746595,56,15,No,22.31,-9.8
ORD-1742,2023-07-16,Office Supplies,West,2700.61,2,0.2,2,1857.5238822861927,302.9641177138073,84,3,No,31.77,-23.8
ORD-1743,2023-12-17,Electronics,Central,3289.69,1,0.0,4,1719.1380924145533,1570.5519075854468,97,6,No,33.57,-26.299999999999997
ORD-1744,2023-05-13,Electronics,West,3258.5,4,0.0,9,1739.1237139159114,1519.3762860840886,13,14,Yes,232.75,2.4
ORD-1745,2023-12-24,Technology,East,2850.34,7,0.1,6,1467.3342134955851,1097.9717865044147,37,9,No,75.01,-6.9
ORD-1746,2023-09-16,Electronics,South,3906.95,11,0.2,8,2255.262527462576,870.2974725374241,64,12,No,60.11,-13.6
ORD-1747,2023-01-23,Electronics,East,1104.41,10,0.3,2,597.1527642839778,175.93423571602222,97,3,No,11.27,-27.7
ORD-1748,2023-02-22,Office Supplies,North,3655.57,3,0.3,7,2112.9721443516773,445.9268556483228,81,11,No,44.58,-19.400000000000002
ORD-1749,2023-06-14,Furniture,North,3136.7,3,0.1,6,1930.6934810121,892.3365189878998,25,9,No,120.64,-3.3000000000000007
ORD-1750,2023-07-21,Electronics,West,4490.77,5,0.1,9,3515.8006391669405,525.8923608330599,62,14,No,71.28,-12.299999999999997
ORD-1751,2023-03-24,Furniture,Central,4251.25,5,0.2,7,2904.083367244076,496.91663275592464,89,11,No,47.24,-21.8
ORD-1752,2023-05-25,Electronics,East,1644.22,13,0.2,1,1233.974179368692,81.40182063130783,73,2,No,22.22,-21.2
ORD-1753,2023-03-26,Electronics,Central,1453.56,10,0.2,8,1036.5415582126254,126.30644178737452,14,12,No,96.9,1.3999999999999995
ORD-1754,2023-03-19,Technology,West,4910.1,3,0.0,11,2620.770486359645,2289.329513640356,10,17,Yes,446.37,4.699999999999999
ORD-1755,2023-01-01,Technology,North,2683.6,9,0.0,10,1934.274800763539,749.3251992364612,17,15,No,149.09,1.9000000000000004
ORD-1756,2023-02-20,Technology,Central,4541.46,4,0.1,3,2645.5351699936505,1441.7788300063496,69,5,No,64.88,-18.6
ORD-1757,2023-06-22,Furniture,Central,903.02,13,0.0,2,624.6481503979479,278.37184960205207,24,3,No,36.12,-5.799999999999999
ORD-1758,2023-07-24,Office Supplies,North,3249.81,13,0.2,3,1957.323489469416,642.5245105305839,61,5,No,52.42,-16.200000000000003
ORD-1759,2023-09-17,Electronics,East,4068.31,3,0.2,11,3251.807013608674,2.840986391325941,50,17,No,79.77,-7.300000000000001
ORD-1760,2023-10-15,Electronics,North,4742.24,11,0.0,6,2746.06731043864,1996.17268956136,12,9,No,364.79,0.5999999999999996
ORD-1761,2023-02-03,Electronics,Central,1752.97,2,0.3,3,1023.2772024059516,203.8017975940486,14,5,No,116.86,-2.1000000000000005
ORD-1762,2023-12-14,Furniture,East,3652.41,10,0.1,10,2845.963995881598,441.205004118402,77,15,No,46.83,-16.099999999999998
ORD-1763,2023-04-05,Technology,East,2740.18,13,0.3,5,1390.3490314089074,527.7769685910924,71,8,No,38.06,-17.8
ORD-1764,2023-03-13,Office Supplies,North,397.08,11,0.1,6,281.53237899140674,75.83962100859324,15,9,No,24.82,-0.3000000000000007
ORD-1765,2023-02-08,Furniture,Central,3481.0,9,0.3,8,2497.9583498454776,-61.2583498454776,16,12,No,204.76,0.7999999999999998
ORD-1766,2023-06-03,Technology,West,3481.47,4,0.0,7,2614.2830777690947,867.1869222309051,14,11,No,232.1,0.6999999999999993
ORD-1767,2023-09-07,Furniture,Central,4659.97,3,0.1,11,3692.242386318793,501.7306136812074,29,17,No,155.33,-1.0
ORD-1768,2023-06-11,Office Supplies,South,2536.83,7,0.1,8,2010.895864972251,272.2511350277489,53,12,No,46.98,-10.299999999999999
ORD-1769,2023-04-28,Technology,West,1228.23,8,0.1,3,638.1674615837575,467.23953841624257,53,5,No,22.74,-13.799999999999999
ORD-1770,2023-09-16,Furniture,East,318.36,11,0.2,4,237.67223003748424,17.01576996251577,93,6,No,3.39,-25.099999999999998
ORD-1771,2023-11-02,Office Supplies,West,2136.65,14,0.2,6,1482.6064359247134,226.71356407528663,15,9,No,133.54,-0.3000000000000007
ORD-1772,2023-09-25,Electronics,East,1579.39,2,0.3,11,1096.4167080822551,9.156291917744966,66,17,No,23.57,-12.100000000000001
ORD-1773,2023-02-23,Office Supplies,East,3829.33,7,0.0,7,2062.1132673450347,1767.2167326549652,40,11,No,93.4,-7.1000000000000005
ORD-1774,2023-08-24,Electronics,West,1835.91,12,0.2,9,1276.060536224772,192.66746377522804,43,14,No,41.73,-6.6000000000000005
ORD-1775,2023-08-10,Furniture,East,4750.45,5,0.1,1,3775.39531250516,500.0096874948404,57,2,No,81.9,-16.4
ORD-1776,2023-09-08,Technology,East,4815.32,11,0.2,8,3724.8694582824073,127.38654171759242,94,12,No,50.69,-22.6
ORD-1777,2023-11-09,Technology,South,3142.45,5,0.0,8,1985.2088435138608,1157.241156486139,82,12,No,37.86,-19.0
ORD-1778,2023-04-22,Furniture,Central,4650.44,3,0.2,6,2380.952695866576,1339.399304133424,60,9,No,76.24,-13.8
ORD-1779,2023-09-12,Technology,Central,3828.19,5,0.1,4,2330.1734946451656,1115.1975053548344,5,6,Yes,638.03,1.2999999999999998
ORD-1780,2023-10-30,Technology,South,2779.61,12,0.3,3,2078.9178322084063,-133.19083220840616,60,5,No,45.57,-15.9
ORD-1781,2023-07-26,Electronics,West,983.51,2,0.1,11,698.7344143846017,186.4245856153983,8,17,Yes,109.28,5.299999999999999
ORD-1782,2023-08-17,Furniture,North,2347.13,4,0.0,3,1497.006782306273,850.1232176937272,34,5,No,67.06,-8.1
ORD-1783,2023-12-07,Office Supplies,North,2848.28,6,0.3,6,1471.2233801686589,522.5726198313415,16,9,No,167.55,-0.6000000000000005
ORD-1784,2023-03-07,Electronics,North,4333.41,1,0.2,8,2721.677964749033,745.0500352509664,39,12,No,108.34,-6.1
ORD-1785,2023-03-16,Furniture,South,2458.53,10,0.2,7,1575.1985655133826,391.6254344866175,81,11,No,29.98,-19.400000000000002
ORD-1786,2023-04-13,Electronics,South,4498.61,4,0.2,11,3502.4677617498664,96.42023825013324,56,17,No,78.92,-9.100000000000001
ORD-1787,2023-07-11,Office Supplies,East,3404.31,6,0.3,1,2356.8917499857344,26.125250014265703,35,2,No,94.56,-9.8
ORD-1788,2023-09-09,Office Supplies,North,771.3,9,0.1,11,457.7633683847192,236.4066316152808,91,17,No,8.38,-19.6
ORD-1789,2023-08-14,Furniture,West,4975.41,14,0.3,6,3271.807123839229,210.97987616077103,72,9,No,68.16,-17.4
ORD-1790,2023-10-21,Office Supplies,West,2683.44,11,0.3,7,1394.8966365666893,483.5113634333108,56,11,No,47.08,-11.900000000000002
ORD-1791,2023-11-02,Electronics,North,2020.11,11,0.0,7,1599.463445555517,420.6465544444829,84,11,No,23.77,-20.3
ORD-1792,2023-04-08,Office Supplies,North,3329.66,13,0.3,9,2024.4931159187984,306.2688840812016,11,14,Yes,277.47,3.0
ORD-1793,2023-12-04,Electronics,North,633.58,2,0.2,11,407.6201596177594,99.2438403822406,26,17,No,23.47,-0.10000000000000053
ORD-1794,2023-10-13,Electronics,South,3219.04,11,0.1,11,1952.6219973282869,944.5140026717132,97,17,No,32.85,-21.4
ORD-1795,2023-12-01,Office Supplies,South,2541.36,7,0.1,10,1791.032403134432,496.191596865568,79,15,No,31.77,-16.7
ORD-1796,2023-12-13,Furniture,South,2092.7,6,0.1,5,1462.1059713209015,421.3240286790981,60,8,No,34.31,-14.5
ORD-1797,2023-11-04,Technology,Central,4769.8,2,0.2,1,3408.4833070285617,407.3566929714384,62,2,No,75.71,-17.9
ORD-1798,2023-09-06,Office Supplies,West,2660.44,8,0.2,2,1544.2336921366216,584.1183078633784,97,3,No,27.15,-27.7
ORD-1799,2023-06-15,Electronics,West,1173.68,7,0.2,4,697.9881348917924,240.9558651082077,68,6,No,17.01,-17.599999999999998
ORD-1800,2023-12-01,Electronics,East,2348.92,11,0.2,5,1262.7215365239515,616.4144634760485,16,8,No,138.17,-1.2999999999999998
ORD-1801,2023-01-30,Office Supplies,South,4605.0,5,0.2,9,3208.087026105404,475.9129738945958,11,14,Yes,383.75,3.0
ORD-1802,2023-09-04,Furniture,Central,962.87,12,0.3,11,492.930837999304,181.078162000696,59,17,No,16.05,-10.0
ORD-1803,2023-04-16,Furniture,Central,1148.39,5,0.2,1,780.1067251875356,138.60527481246444,66,2,No,17.14,-19.1
ORD-1804,2023-02-20,Electronics,West,163.84,7,0.2,3,124.66729213222752,6.404707867772473,94,5,No,1.72,-26.1
ORD-1805,2023-03-22,Electronics,South,169.53,9,0.2,5,130.07183222986248,5.5521677701375225,77,8,No,2.17,-19.599999999999998
ORD-1806,2023-05-13,Furniture,East,4164.02,11,0.2,3,2642.950664480719,688.2653355192815,81,5,No,50.78,-22.200000000000003
ORD-1807,2023-10-12,Technology,South,3687.4,9,0.1,4,2351.7909259750663,966.8690740249338,59,6,No,61.46,-14.899999999999999
ORD-1808,2023-05-18,Office Supplies,North,1839.7,9,0.2,3,962.3300617939548,509.4299382060451,40,5,No,44.87,-9.9
ORD-1809,2023-07-03,Electronics,South,3521.72,6,0.3,4,2469.533981620974,-4.329981620973967,93,6,No,37.47,-25.099999999999998
ORD-1810,2023-11-26,Electronics,North,2036.51,10,0.3,1,1520.0059066550511,-94.44890665505112,28,2,No,70.22,-7.7
ORD-1811,2023-09-30,Furniture,North,4769.19,6,0.3,8,2734.636931961075,603.7960680389249,48,12,No,97.33,-8.799999999999999
ORD-1812,2023-12-06,Office Supplies,East,4838.56,3,0.0,4,3030.8268781507804,1807.73312184922,21,6,No,219.93,-3.5
ORD-1813,2023-03-10,Furniture,West,2024.69,1,0.1,7,1521.8618850265827,300.35911497341726,6,11,Yes,289.24,3.0999999999999996
ORD-1814,2023-02-03,Office Supplies,South,4285.69,7,0.2,2,3270.5649251166774,157.9870748833223,17,3,No,238.09,-3.6999999999999997
ORD-1815,2023-09-19,Office Supplies,North,3888.14,4,0.0,2,2227.725342539364,1660.4146574606357,35,3,No,108.0,-9.1
ORD-1816,2023-02-22,Office Supplies,South,1619.0,1,0.2,6,1076.9121571967407,218.28784280325925,97,9,No,16.52,-24.9
ORD-1817,2023-07-24,Electronics,West,1237.0,8,0.0,2,689.9342082009554,547.0657917990446,32,3,No,37.48,-8.2
ORD-1818,2023-05-06,Technology,West,2345.35,12,0.0,6,1244.3574078424126,1100.9925921575873,64,9,No,36.08,-15.0
ORD-1819,2023-08-23,Furniture,Central,3928.61,6,0.3,11,3038.136133892038,-288.1091338920378,31,17,No,122.77,-1.5999999999999996
